,Episode,Mean,Stddev
682, 682.00000,   1.23505,   1.84254
683, 683.00000,   1.04184,   0.71583
684, 684.00000,   0.17766,   1.16542
685, 685.00000,   0.51411,   0.73310
686, 686.00000,   0.45595,   1.41080
687, 687.00000,  -0.80203,   1.91453
688, 688.00000,   0.25067,   1.21834
689, 689.00000,  -0.27370,   0.69307
690, 690.00000,   0.52641,   0.70637
691, 691.00000,   0.72453,   1.87311
692, 692.00000,  -1.32404,   1.23097
693, 693.00000,   0.49759,   1.84036
694, 694.00000,   0.13400,   1.28751
695, 695.00000,  -0.84917,   0.66134
696, 696.00000,   0.66764,   1.87396
697, 697.00000,   0.68932,   0.66660
698, 698.00000,  -1.73188,   0.70122
699, 699.00000,   1.80814,   0.07353
700, 700.00000,   0.20842,   1.14415
701, 701.00000,  -1.31967,   1.18502
702, 702.00000,  -0.36008,   1.37518
703, 703.00000,  -0.49305,   0.67758
704, 704.00000,  -0.32075,   1.42465
705, 705.00000,   0.30344,   0.07883
706, 706.00000,   0.70738,   0.67731
707, 707.00000,   0.05645,   0.04925
708, 708.00000,   0.60645,   1.35067
709, 709.00000,   1.34665,   1.80677
710, 710.00000,  -0.71287,   0.62389
711, 711.00000,   0.83057,   0.61685
712, 712.00000,   1.06940,   1.30624
713, 713.00000,  -1.95907,   0.71159
714, 714.00000,  -0.83307,   0.65712
715, 715.00000,  -0.50858,   1.37899
716, 716.00000,   0.08754,   1.20951
717, 717.00000,   0.50557,   0.69304
718, 718.00000,   1.28132,   0.71236
719, 719.00000,  -0.31878,   1.48826
720, 720.00000,   0.77993,   1.41478
721, 721.00000,  -0.97532,   1.40187
722, 722.00000,  -0.18981,   0.71521
723, 723.00000,   0.43390,   0.66963
724, 724.00000,  -0.23895,   0.69459
725, 725.00000,   0.12839,   1.21996
726, 726.00000,   0.56164,   1.36760
727, 727.00000,   0.00436,   1.20412
728, 728.00000,  -1.29992,   1.22609
729, 729.00000,  -0.41207,   0.74013
730, 730.00000,   0.11360,   0.03278
731, 731.00000,  -0.66656,   1.76007
732, 732.00000,   0.75039,   1.30916
733, 733.00000,   0.12741,   1.22223
734, 734.00000,   0.22977,   1.17891
735, 735.00000,  -0.39067,   0.71513
736, 736.00000,   0.35769,   1.16608
737, 737.00000,  -0.19635,   0.65451
738, 738.00000,   0.75704,   0.70837
739, 739.00000,  -0.14325,   1.77018
740, 740.00000,  -0.38687,   0.67083
741, 741.00000,  -0.79930,   0.67032
742, 742.00000,  -0.91897,   1.38806
743, 743.00000,  -0.27592,   1.29934
744, 744.00000,   1.27429,   1.36237
745, 745.00000,   1.19397,   0.67525
746, 746.00000,   1.03158,   0.74243
747, 747.00000,   0.58776,   1.41705
748, 748.00000,   0.19846,   1.21316
749, 749.00000,  -0.50661,   0.71637
750, 750.00000,  -2.39556,   0.72125
751, 751.00000,  -0.34446,   1.30107
752, 752.00000,   0.20809,   1.21307
753, 753.00000,   1.03983,   0.64744
754, 754.00000,  -0.61986,   1.83220
755, 755.00000,   1.08962,   0.72353
756, 756.00000,   0.57785,   0.63193
757, 757.00000,   0.58837,   2.50998
758, 758.00000,  -0.00025,   1.20041
759, 759.00000,   0.11320,   2.09335
760, 760.00000,   0.54328,   1.36752
761, 761.00000,   0.02234,   0.02482
762, 762.00000,  -0.90232,   0.62862
763, 763.00000,  -0.19103,   0.74952
764, 764.00000,   0.18112,   0.03597
765, 765.00000,   0.18331,   0.05913
766, 766.00000,   0.31660,   1.16735
767, 767.00000,   0.76469,   1.89025
768, 768.00000,  -1.75944,   0.73684
769, 769.00000,   0.17509,   1.22269
770, 770.00000,   0.17828,   1.20741
771, 771.00000,  -1.22457,   1.15799
772, 772.00000,   0.68515,   0.65393
773, 773.00000,   1.55163,   1.20222
774, 774.00000,   1.24825,   0.78546
775, 775.00000,   1.20952,   0.64579
776, 776.00000,   0.67929,   0.68376
777, 777.00000,   0.08730,   2.39004
778, 778.00000,   1.83808,   0.08339
779, 779.00000,   0.10100,   0.02548
780, 780.00000,  -0.98881,   0.72764
781, 781.00000,   0.66919,   1.41537
782, 782.00000,   0.59393,   1.46885
783, 783.00000,   0.04062,   2.05939
784, 784.00000,  -0.86513,   1.82558
785, 785.00000,   0.12723,   1.23040
786, 786.00000,  -0.45925,   0.73346
787, 787.00000,  -2.00103,   0.68773
788, 788.00000,   0.97918,   0.66027
789, 789.00000,  -0.42883,   1.78979
790, 790.00000,  -0.84112,   0.71855
791, 791.00000,  -0.00662,   2.05564
792, 792.00000,   0.10147,   1.23604
793, 793.00000,  -0.51820,   0.72703
794, 794.00000,  -1.00124,   1.39539
795, 795.00000,   0.19560,   1.22419
796, 796.00000,   1.61616,   1.19114
797, 797.00000,   1.80930,   0.04908
798, 798.00000,  -0.82199,   1.79531
799, 799.00000,  -1.28461,   1.21692
800, 800.00000,   0.12822,   0.03800
801, 801.00000,  -0.77112,   0.71215
802, 802.00000,   1.02001,   0.68528
803, 803.00000,   0.00978,   1.21847
804, 804.00000,  -0.53513,   1.36420
805, 805.00000,  -1.34126,   1.21044
806, 806.00000,   1.26054,   0.75725
807, 807.00000,  -1.31409,   1.20374
808, 808.00000,   1.57517,   0.12993
809, 809.00000,  -0.23780,   0.71901
810, 810.00000,  -0.46719,   0.70266
811, 811.00000,  -0.30744,   0.66617
812, 812.00000,   0.12872,   1.26009
813, 813.00000,  -0.42536,   0.69333
814, 814.00000,   0.79580,   0.67956
815, 815.00000,   1.48379,   0.06366
816, 816.00000,   0.35698,   1.10705
817, 817.00000,   0.19559,   1.25389
818, 818.00000,   0.60966,   0.62270
819, 819.00000,  -0.77112,   0.78473
820, 820.00000,   0.79614,   1.89892
821, 821.00000,  -0.69886,   2.86248
822, 822.00000,  -0.36456,   0.70678
823, 823.00000,   0.58787,   0.65274
824, 824.00000,  -0.38249,   1.87469
825, 825.00000,  -0.03402,   1.10856
826, 826.00000,  -0.81890,   1.42055
827, 827.00000,   0.61093,   1.42256
828, 828.00000,  -0.99694,   0.72861
829, 829.00000,   0.89715,   0.48735
830, 830.00000,   0.32143,   0.05770
831, 831.00000,   1.59050,   1.26144
832, 832.00000,  -1.75088,   0.73052
833, 833.00000,   0.88800,   0.68804
834, 834.00000,   1.24915,   1.28620
835, 835.00000,   0.57355,   1.39654
836, 836.00000,   0.73657,   0.69608
837, 837.00000,   1.64425,   1.29277
838, 838.00000,   0.07599,   2.08104
839, 839.00000,   0.86141,   0.82941
840, 840.00000,  -0.73660,   0.57948
841, 841.00000,   0.72394,   1.96086
842, 842.00000,   1.77424,   1.26035
843, 843.00000,  -0.26784,   0.74369
844, 844.00000,   1.02626,   0.71813
845, 845.00000,   0.55336,   1.44818
846, 846.00000,   0.18696,   2.11854
847, 847.00000,   1.01590,   0.66854
848, 848.00000,  -0.70981,   0.69940
849, 849.00000,  -0.33081,   1.36294
850, 850.00000,   0.58519,   0.73027
851, 851.00000,   0.82135,   1.88465
852, 852.00000,   0.46913,   0.70853
853, 853.00000,   0.58618,   0.69784
854, 854.00000,  -0.72547,   1.42417
855, 855.00000,  -0.37678,   1.84417
856, 856.00000,  -0.44014,   0.65708
857, 857.00000,   2.01123,   1.39207
858, 858.00000,   0.54718,   1.36380
859, 859.00000,  -0.48565,   1.80429
860, 860.00000,  -1.96167,   1.40963
861, 861.00000,  -0.04641,   0.73191
862, 862.00000,   0.53506,   0.72351
863, 863.00000,  -0.15164,   1.83374
864, 864.00000,  -0.35872,   0.65957
865, 865.00000,   1.67255,   1.26406
866, 866.00000,   0.16047,   0.06122
867, 867.00000,   1.25514,   0.62969
868, 868.00000,  -1.33315,   1.19823
869, 869.00000,  -1.18196,   1.11314
870, 870.00000,   1.47877,   1.19039
871, 871.00000,   0.22632,   1.20160
872, 872.00000,   1.25437,   1.76729
873, 873.00000,   1.01338,   1.44023
874, 874.00000,   1.57468,   1.18802
875, 875.00000,   0.08874,   1.17613
876, 876.00000,  -0.66942,   0.74366
877, 877.00000,   0.54333,   0.70474
878, 878.00000,  -0.49109,   2.51481
879, 879.00000,   1.23881,   1.43073
880, 880.00000,  -0.37038,   1.36919
881, 881.00000,  -0.40664,   0.67185
882, 882.00000,  -0.25979,   1.41862
883, 883.00000,  -0.34002,   1.86634
884, 884.00000,   0.04309,   1.19065
885, 885.00000,  -0.30162,   0.64322
886, 886.00000,   0.01966,   0.08271
887, 887.00000,  -0.49064,   0.70497
888, 888.00000,   0.82589,   0.65482
889, 889.00000,   0.62385,   0.68582
890, 890.00000,  -0.55098,   2.46707
891, 891.00000,   0.36751,   1.18713
892, 892.00000,   1.75560,   1.23381
893, 893.00000,   1.85291,   0.05405
894, 894.00000,   0.27242,   1.15277
895, 895.00000,  -0.46666,   1.83192
896, 896.00000,   0.07084,   1.22787
897, 897.00000,   0.03792,   1.19837
898, 898.00000,   0.76552,   0.71439
899, 899.00000,   1.74332,   1.17304
900, 900.00000,   2.13865,   0.65300
901, 901.00000,   1.09360,   0.71718
902, 902.00000,  -0.97657,   1.37527
903, 903.00000,   1.69249,   0.02239
904, 904.00000,  -1.41343,   2.09585
905, 905.00000,   1.96198,   0.71031
906, 906.00000,  -1.45335,   1.23457
907, 907.00000,   0.53679,   1.36111
908, 908.00000,   0.09723,   1.27165
909, 909.00000,   0.96894,   1.79309
910, 910.00000,  -1.48026,   0.00111
911, 911.00000,  -0.90510,   0.67741
912, 912.00000,  -0.18026,   1.34635
913, 913.00000,   0.97693,   1.32791
914, 914.00000,   1.43682,   1.22765
915, 915.00000,  -2.18558,   0.71464
916, 916.00000,   1.56462,   1.22195
917, 917.00000,  -0.18908,   0.75151
918, 918.00000,   1.09263,   1.39198
919, 919.00000,   1.61444,   1.16491
920, 920.00000,  -0.28115,   0.71118
921, 921.00000,  -1.50742,   2.08347
922, 922.00000,  -0.75311,   0.68858
923, 923.00000,   0.76946,   0.66057
924, 924.00000,  -0.92487,   0.72001
925, 925.00000,   0.73398,   1.41617
926, 926.00000,   1.51197,   1.20353
927, 927.00000,   0.05523,   1.19815
928, 928.00000,   0.57272,   1.34474
929, 929.00000,  -0.73244,   0.69459
930, 930.00000,   0.25888,   0.02689
931, 931.00000,  -0.50487,   0.67180
932, 932.00000,   0.09591,   1.24027
933, 933.00000,   1.43457,   0.03822
934, 934.00000,  -0.27928,   1.46984
935, 935.00000,  -1.30265,   1.21965
936, 936.00000,   0.67206,   1.38428
937, 937.00000,   0.74917,   1.43918
938, 938.00000,   0.72911,   1.34329
939, 939.00000,   0.52707,   1.41266
940, 940.00000,  -0.74721,   1.83614
941, 941.00000,   0.03713,   1.22588
942, 942.00000,  -0.13675,   0.68875
943, 943.00000,   0.16219,   2.13126
944, 944.00000,   0.54573,   1.35239
945, 945.00000,  -0.50373,   0.66408
946, 946.00000,   0.45762,   1.35900
947, 947.00000,   0.98982,   0.70737
948, 948.00000,  -0.38611,   0.72938
949, 949.00000,  -0.35221,   0.71797
950, 950.00000,   0.60564,   0.77472
951, 951.00000,   0.42142,   0.63656
952, 952.00000,  -0.84475,   0.69981
953, 953.00000,   0.62457,   1.33384
954, 954.00000,   0.68743,   2.47294
955, 955.00000,  -1.35925,   1.21120
956, 956.00000,   1.04108,   0.69906
957, 957.00000,   0.58366,   1.38687
958, 958.00000,   1.07197,   0.69632
959, 959.00000,   1.12325,   1.76597
960, 960.00000,  -1.48566,   1.16783
961, 961.00000,  -0.36189,   0.74422
962, 962.00000,  -0.98025,   0.74671
963, 963.00000,  -0.48797,   0.70263
964, 964.00000,   0.22774,   1.10005
965, 965.00000,   0.11778,   1.23611
966, 966.00000,  -0.46455,   0.68353
967, 967.00000,  -1.98573,   0.67967
968, 968.00000,   0.62397,   0.77764
969, 969.00000,  -0.46928,   0.71276
970, 970.00000,   0.68317,   0.73727
971, 971.00000,  -0.37881,   0.69150
972, 972.00000,   1.95018,   0.14830
973, 973.00000,   1.67176,   0.07175
974, 974.00000,   0.54509,   0.59523
975, 975.00000,   0.67030,   0.71684
976, 976.00000,  -0.37649,   1.38232
977, 977.00000,   0.23180,   0.00644
978, 978.00000,  -1.18181,   1.18873
979, 979.00000,   0.41741,   1.10136
980, 980.00000,  -1.26943,   1.19050
981, 981.00000,  -0.82654,   0.70788
982, 982.00000,   0.22603,   1.29379
983, 983.00000,   0.43358,   0.72065
984, 984.00000,  -0.99410,   0.69074
985, 985.00000,  -1.35268,   1.20808
986, 986.00000,  -0.83169,   0.72384
987, 987.00000,   0.56526,   0.70406
988, 988.00000,  -0.15444,   0.77098
989, 989.00000,  -0.96740,   0.71534
990, 990.00000,   0.08715,   1.20398
991, 991.00000,  -0.90714,   0.70101
992, 992.00000,  -0.83816,   1.86603
993, 993.00000,  -0.38384,   1.40866
994, 994.00000,   0.26017,   1.18451
995, 995.00000,   0.75660,   1.89142
996, 996.00000,  -1.40537,   0.00533
997, 997.00000,   1.26527,   1.85104
998, 998.00000,   0.69479,   0.67606
999, 999.00000,   2.22412,   0.77100
1000,1000.00000,  -0.41653,   0.70618
1001,1001.00000,  -0.00306,   1.17110
1002,1002.00000,   0.73353,   0.71524
1003,1003.00000,  -0.98345,   0.66898
1004,1004.00000,   1.17062,   0.74289
1005,1005.00000,  -0.23163,   0.57809
1006,1006.00000,  -0.42986,   1.37620
1007,1007.00000,   0.15961,   0.04864
1008,1008.00000,   0.68308,   0.77657
1009,1009.00000,   0.47250,   0.76197
1010,1010.00000,  -0.73629,   0.67245
1011,1011.00000,   0.50824,   0.69130
1012,1012.00000,   1.24751,   1.89281
1013,1013.00000,  -0.20470,   0.70153
1014,1014.00000,   0.58300,   1.79557
1015,1015.00000,  -0.75508,   0.68842
1016,1016.00000,   1.33972,   1.94072
1017,1017.00000,  -0.22148,   0.75540
1018,1018.00000,   0.93067,   0.59221
1019,1019.00000,  -0.38804,   0.69201
1020,1020.00000,  -1.34068,   1.21986
1021,1021.00000,   0.23798,   1.23887
1022,1022.00000,  -0.95298,   1.40447
1023,1023.00000,   0.07882,   1.22238
1024,1024.00000,   0.56029,   1.39186
1025,1025.00000,   1.21291,   0.66032
1026,1026.00000,   0.56151,   0.65249
1027,1027.00000,   0.46089,   0.72866
1028,1028.00000,  -0.97545,   0.62939
1029,1029.00000,  -0.30878,   0.68826
1030,1030.00000,   0.17852,   0.01728
1031,1031.00000,   0.52796,   1.38019
1032,1032.00000,   1.05805,   0.73909
1033,1033.00000,   0.04714,   1.18542
1034,1034.00000,   1.01006,   0.69411
1035,1035.00000,   1.70837,   1.20555
1036,1036.00000,   0.46673,   0.70147
1037,1037.00000,   0.96240,   0.63435
1038,1038.00000,   0.67627,   1.81560
1039,1039.00000,   0.70078,   1.81710
1040,1040.00000,   0.22347,   1.18001
1041,1041.00000,   0.57129,   0.70994
1042,1042.00000,   0.25442,   1.24289
1043,1043.00000,   0.30884,   1.20738
1044,1044.00000,   0.22159,   1.20814
1045,1045.00000,  -0.18871,   0.70178
1046,1046.00000,   1.23196,   1.36042
1047,1047.00000,   1.21119,   0.77786
1048,1048.00000,   0.35472,   0.02283
1049,1049.00000,   0.75999,   1.87256
1050,1050.00000,   0.25534,   1.24707
1051,1051.00000,  -0.76711,   1.42142
1052,1052.00000,   0.07967,   1.16789
1053,1053.00000,   1.45937,   1.20723
1054,1054.00000,  -0.44862,   1.81482
1055,1055.00000,   0.01771,   0.01601
1056,1056.00000,  -0.74868,   0.72676
1057,1057.00000,   0.51657,   0.75714
1058,1058.00000,  -0.41666,   1.86748
1059,1059.00000,   0.16414,   0.01527
1060,1060.00000,   0.50019,   1.38668
1061,1061.00000,  -0.69845,   0.56890
1062,1062.00000,  -0.21142,   1.38516
1063,1063.00000,  -0.69726,   1.31489
1064,1064.00000,   0.62968,   0.72641
1065,1065.00000,   0.53225,   1.86779
1066,1066.00000,  -1.32260,   1.10831
1067,1067.00000,   0.11840,   2.40086
1068,1068.00000,   0.16680,   0.06770
1069,1069.00000,   1.60850,   1.14406
1070,1070.00000,  -0.04938,   0.71707
1071,1071.00000,   0.46801,   2.47268
1072,1072.00000,   0.55450,   1.41049
1073,1073.00000,   0.53274,   1.34917
1074,1074.00000,  -0.98123,   1.84085
1075,1075.00000,  -1.92052,   1.41088
1076,1076.00000,   1.03991,   0.69558
1077,1077.00000,  -0.80977,   0.68710
1078,1078.00000,   0.98684,   0.71995
1079,1079.00000,   0.58537,   0.69450
1080,1080.00000,  -0.28520,   0.70348
1081,1081.00000,   1.00620,   0.73440
1082,1082.00000,  -0.46735,   0.67640
1083,1083.00000,  -0.78535,   1.40122
1084,1084.00000,  -0.15449,   1.85538
1085,1085.00000,  -1.91204,   1.41242
1086,1086.00000,  -0.33076,   0.72111
1087,1087.00000,  -0.66205,   1.83482
1088,1088.00000,   0.73720,   0.72895
1089,1089.00000,   0.20642,   1.22939
1090,1090.00000,   1.84364,   1.28927
1091,1091.00000,  -1.44625,   0.04370
1092,1092.00000,   0.28900,   0.12718
1093,1093.00000,   2.07614,   1.39602
1094,1094.00000,   2.75126,   0.69058
1095,1095.00000,   0.73336,   1.44097
1096,1096.00000,   0.01897,   1.19180
1097,1097.00000,  -0.32660,   0.70151
1098,1098.00000,  -0.68952,   0.74712
1099,1099.00000,   0.10511,   1.27150
1100,1100.00000,  -1.42468,   1.22111
1101,1101.00000,   0.06177,   1.13525
1102,1102.00000,   0.45317,   1.81211
1103,1103.00000,  -0.21158,   1.41761
1104,1104.00000,  -0.88054,   1.40529
1105,1105.00000,   0.01974,   0.04052
1106,1106.00000,  -0.23593,   0.71732
1107,1107.00000,   0.63584,   0.73479
1108,1108.00000,   0.05442,   1.21417
1109,1109.00000,   2.09601,   0.72305
1110,1110.00000,   0.09067,   2.37812
1111,1111.00000,  -0.39777,   1.33741
1112,1112.00000,  -0.24260,   0.65056
1113,1113.00000,   0.15581,   1.23336
1114,1114.00000,   0.17828,   0.01616
1115,1115.00000,   1.03591,   1.42115
1116,1116.00000,   0.64960,   1.43861
1117,1117.00000,  -1.44177,   0.04413
1118,1118.00000,  -1.01491,   1.77323
1119,1119.00000,   0.33719,   0.11378
1120,1120.00000,   1.19410,   0.74892
1121,1121.00000,   2.28637,   0.70648
1122,1122.00000,   0.51637,   0.64304
1123,1123.00000,  -0.18334,   0.68372
1124,1124.00000,   0.20611,   1.25632
1125,1125.00000,  -0.26800,   1.85987
1126,1126.00000,   1.13567,   0.71679
1127,1127.00000,  -0.76362,   1.43993
1128,1128.00000,   1.52371,   2.04934
1129,1129.00000,   0.77506,   0.65411
1130,1130.00000,   0.03399,   1.23094
1131,1131.00000,  -0.22040,   1.82660
1132,1132.00000,   0.24903,   2.10856
1133,1133.00000,   0.05485,   0.01064
1134,1134.00000,   1.32352,   0.71652
1135,1135.00000,   0.06755,   1.22615
1136,1136.00000,  -1.15670,   1.20416
1137,1137.00000,   0.74180,   0.63480
1138,1138.00000,  -1.77517,   0.75522
1139,1139.00000,  -0.71198,   0.58682
1140,1140.00000,   0.75464,   0.68691
1141,1141.00000,  -0.66377,   0.71268
1142,1142.00000,  -1.84392,   0.73653
1143,1143.00000,  -0.29285,   0.71376
1144,1144.00000,   1.82101,   0.07378
1145,1145.00000,  -0.27306,   0.66720
1146,1146.00000,   1.23037,   1.39374
1147,1147.00000,   1.67647,   1.23525
1148,1148.00000,   0.54557,   1.41598
1149,1149.00000,   2.12835,   0.70821
1150,1150.00000,  -0.33843,   2.49424
1151,1151.00000,   0.01284,   1.17359
1152,1152.00000,   1.27950,   0.67516
1153,1153.00000,   0.60401,   0.67223
1154,1154.00000,   0.07467,   1.25211
1155,1155.00000,   0.94702,   0.75017
1156,1156.00000,   1.55889,   0.10497
1157,1157.00000,   0.02607,   1.22277
1158,1158.00000,  -0.69676,   0.76883
1159,1159.00000,   0.54827,   0.63875
1160,1160.00000,   1.06900,   1.90558
1161,1161.00000,   0.52171,   1.44516
1162,1162.00000,  -0.75561,   1.41632
1163,1163.00000,   1.75642,   1.16112
1164,1164.00000,  -1.00177,   1.38271
1165,1165.00000,   0.83132,   1.36468
1166,1166.00000,  -1.32245,   1.16434
1167,1167.00000,  -0.26040,   1.36230
1168,1168.00000,   0.22299,   1.30000
1169,1169.00000,  -0.79425,   1.71731
1170,1170.00000,   1.18597,   0.71820
1171,1171.00000,  -0.92250,   1.39181
1172,1172.00000,   2.73463,   0.71009
1173,1173.00000,   1.13376,   1.83769
1174,1174.00000,   0.97401,   0.76036
1175,1175.00000,  -0.95971,   0.70931
1176,1176.00000,   0.63672,   1.40767
1177,1177.00000,   1.21363,   1.83553
1178,1178.00000,   0.59253,   1.41142
1179,1179.00000,  -0.34089,   0.63178
1180,1180.00000,  -0.48793,   0.68557
1181,1181.00000,   0.77234,   0.72892
1182,1182.00000,  -1.32959,   1.24276
1183,1183.00000,   0.22198,   2.42716
1184,1184.00000,  -0.30259,   0.69741
1185,1185.00000,  -0.49132,   1.41674
1186,1186.00000,  -0.96835,   1.37336
1187,1187.00000,  -0.40854,   0.68127
1188,1188.00000,   0.52833,   0.72608
1189,1189.00000,   0.04399,   1.22404
1190,1190.00000,  -0.14297,   0.73159
1191,1191.00000,  -1.48530,   1.22653
1192,1192.00000,   0.68607,   0.64470
1193,1193.00000,  -0.32776,   0.67526
1194,1194.00000,   0.00638,   1.19535
1195,1195.00000,  -0.93252,   1.39814
1196,1196.00000,  -0.86817,   0.70842
1197,1197.00000,   0.71198,   1.79846
1198,1198.00000,  -0.79254,   0.64408
1199,1199.00000,  -0.40360,   1.41412
1200,1200.00000,   0.23664,   0.15998
1201,1201.00000,  -0.96196,   0.67581
1202,1202.00000,  -0.21844,   0.77453
1203,1203.00000,   0.69928,   1.43706
1204,1204.00000,  -1.41613,   1.20970
1205,1205.00000,  -0.42019,   0.65460
1206,1206.00000,   0.77305,   0.71402
1207,1207.00000,   0.59078,   0.69204
1208,1208.00000,  -0.82528,   1.43611
1209,1209.00000,  -0.40803,   1.38303
1210,1210.00000,   0.76985,   1.47031
1211,1211.00000,   0.48082,   1.37678
1212,1212.00000,  -0.46855,   0.74493
